"","SPECIES","LON","LAT","KG","DEPTH"
"1876","DPS",13.78,36.58,35,-358
"1877","NEP",13.78,36.58,2,-358
"1878","ARA",13.8,36.58,50,-353
"1879","ARS",13.8,36.58,364,-353
"1880","DPS",13.8,36.58,276,-353
"1881","HKE",13.8,36.58,35,-353
"1882","ARS",13.81,36.58,444,-366
"1883","DPS",13.81,36.58,180,-366
"1884","NEP",13.81,36.58,8,-366
"1885","ARS",13.83,36.58,371,-405
"1886","DPS",13.83,36.58,150,-405
"1887","ARA",13.85,36.58,6,-440
"1888","ARS",13.85,36.58,458,-440
"1889","DPS",13.85,36.58,181,-440
"1890","NEP",13.85,36.58,18,-440
"1891","ARS",13.86,36.58,742,-485
"1892","DPS",13.86,36.58,362,-485
"1893","HKE",13.86,36.58,35,-485
"1894","NEP",13.86,36.58,8,-485
"1895","ARA",13.88,36.58,37,-523
"1896","ARS",13.88,36.58,718,-523
"1897","DPS",13.88,36.58,645,-523
"1898","HKE",13.88,36.58,12,-523
"1899","NEP",13.88,36.58,1,-523
"1900","ARS",13.9,36.58,344,-547
"1901","DPS",13.9,36.58,258,-547
"1902","NEP",13.9,36.58,10,-547
"1903","ARS",13.91,36.58,13,-576
"1904","DPS",13.91,36.58,20,-576
"1905","ARS",14.27,36.58,8,-645
"1906","DPS",14.27,36.58,20,-645
"1907","HKE",14.27,36.58,10,-645
"1908","DPS",14.3,36.58,8,-498
"1909","HKE",14.3,36.58,15,-498
"1910","HKE",14.34,36.58,18,-310
"1911","MUT",14.34,36.58,10,-310
"1912","HKE",14.36,36.58,10,-196
"1913","MUT",14.36,36.58,5,-196
"1914","DPS",14.81,36.58,55,-95
"1915","DPS",14.85,36.58,95,-94
"1916","HKE",14.85,36.58,60,-94
"1917","DPS",14.86,36.58,10,-92
"1918","HKE",14.86,36.58,10,-92
"1919","MUT",14.86,36.58,5,-92
"1920","DPS",14.88,36.58,65,-88
"1921","HKE",14.88,36.58,15,-88
"1922","MUT",14.88,36.58,10,-88
"1923","DPS",14.93,36.58,25,-81
"1924","HKE",14.93,36.58,15,-81
"1925","MUT",14.93,36.58,15,-81
"1926","DPS",14.95,36.58,100,-76
"1927","HKE",14.95,36.58,52,-76
"1928","MUT",14.95,36.58,50,-76
"1929","DPS",14.97,36.58,120,-70
"1930","HKE",14.97,36.58,60,-70
"1931","MUT",14.97,36.58,65,-70
"1932","DPS",14.98,36.58,325,-63
"1933","HKE",14.98,36.58,130,-63
"1934","MUT",14.98,36.58,130,-63
"1935","DPS",15,36.58,100,-53
"1936","HKE",15,36.58,50,-53
"1937","MUT",15,36.58,50,-53
"1938","DPS",15.05,36.58,40,-53
"1939","HKE",15.05,36.58,10,-53
"1940","MUT",15.05,36.58,50,-53
"1947","ARA",15.12,36.58,150,-62
"1948","ARS",15.12,36.58,150,-62
"1950","HKE",15.12,36.58,307,-62
"1951","MUT",15.12,36.58,33,-62
"1952","ARS",15.14,36.58,50,-66
"1954","HKE",15.14,36.58,337,-66
"1955","MUT",15.14,36.58,16,-66
"1956","ARS",15.15,36.58,122,-69
"1958","HKE",15.15,36.58,414,-69
"1959","MUT",15.15,36.58,32,-69
"1960","ARA",15.17,36.58,150,-75
"1961","ARS",15.17,36.58,176,-75
"1963","HKE",15.17,36.58,518,-75
"1964","MUT",15.17,36.58,20,-75
"1965","ARS",15.19,36.58,45,-77
"1967","HKE",15.19,36.58,213,-77
"1968","MUT",15.19,36.58,20,-77
"1969","DPS",15.2,36.58,200,-79
"1970","HKE",15.2,36.58,97,-79
"1971","MUT",15.2,36.58,165,-79
"1972","MUT",15.22,36.58,33,-78
"1973","HKE",15.24,36.58,5,-75
"1974","MUT",15.24,36.58,35,-75
"1975","HKE",15.25,36.58,5,-72
"1976","MUT",15.25,36.58,45,-72
"1977","ARS",15.27,36.58,30,-72
"1978","DPS",15.27,36.58,500,-72
"1979","HKE",15.27,36.58,45,-72
"1980","MUT",15.27,36.58,10,-72
"1981","MUT",15.29,36.58,15,-67
"1982","ARS",13.44,36.59,100,-653
"1983","DPS",13.44,36.59,116,-653
"1984","HKE",13.44,36.59,8,-653
"1985","NEP",13.44,36.59,4,-653
"1986","DPS",13.46,36.59,20,-495
"1987","ARA",13.51,36.59,3,-502
"1988","ARS",13.51,36.59,77,-502
"1989","DPS",13.51,36.59,19,-502
"1990","ARS",13.53,36.59,25,-502
"1991","DPS",13.53,36.59,10,-502
"1992","ARS",13.58,36.59,364,-549
"1993","DPS",13.58,36.59,24,-549
"1994","HKE",13.58,36.59,57,-549
"1995","NEP",13.58,36.59,9,-549
"1996","ARS",13.61,36.59,120,-591
"1997","DPS",13.61,36.59,60,-591
"1998","ARS",13.64,36.59,132,-575
"1999","DPS",13.64,36.59,60,-575
"2000","ARA",13.68,36.59,5,-566
"2001","ARS",13.68,36.59,106,-566
"2002","DPS",13.68,36.59,65,-566
"2003","NEP",13.68,36.59,3,-566
"2004","ARA",13.69,36.59,6,-566
"2005","ARS",13.69,36.59,127,-566
"2006","DPS",13.69,36.59,54,-566
"2007","ARA",13.73,36.59,9,-624
"2008","ARS",13.73,36.59,111,-624
"2009","DPS",13.73,36.59,33,-624
"2010","ARA",13.76,36.59,12,-493
"2011","ARS",13.76,36.59,265,-493
"2012","DPS",13.76,36.59,184,-493
"2013","NEP",13.76,36.59,8,-493
"2014","ARS",13.78,36.59,60,-358
"2015","DPS",13.78,36.59,36,-358
"2016","ARS",13.8,36.59,108,-353
"2017","DPS",13.8,36.59,48,-353
"2018","ARA",13.81,36.59,20,-366
"2019","ARS",13.81,36.59,339,-366
"2020","DPS",13.81,36.59,197,-366
"2021","ARA",13.83,36.59,22,-405
"2022","ARS",13.83,36.59,343,-405
"2023","DPS",13.83,36.59,135,-405
"2024","NEP",13.83,36.59,8,-405
"2025","ARA",13.85,36.59,20,-440
"2026","ARS",13.85,36.59,789,-440
"2027","DPS",13.85,36.59,676,-440
"2028","HKE",13.85,36.59,9,-440
"2029","ARA",13.86,36.59,33,-485
"2030","ARS",13.86,36.59,572,-485
"2031","DPS",13.86,36.59,416,-485
"2032","HKE",13.86,36.59,6,-485
"2033","ARS",13.88,36.59,361,-523
"2034","DPS",13.88,36.59,259,-523
"2035","HKE",13.88,36.59,10,-523
"2036","ARA",13.9,36.59,36,-547
"2037","ARS",13.9,36.59,337,-547
"2038","DPS",13.9,36.59,230,-547
"2039","NEP",13.9,36.59,32,-547
"2040","ARA",13.91,36.59,12,-576
"2041","ARS",13.91,36.59,182,-576
"2042","DPS",13.91,36.59,143,-576
"2043","HKE",13.91,36.59,30,-576
"2044","ARS",13.97,36.59,120,-797
"2045","DPS",13.97,36.59,60,-797
"2046","ARS",14.2,36.59,40,-789
"2047","ARS",14.27,36.59,707,-645
"2048","DPS",14.27,36.59,149,-645
"2049","HKE",14.27,36.59,108,-645
"2050","ARA",14.29,36.59,30,-574
"2051","ARS",14.29,36.59,952,-574
"2052","DPS",14.29,36.59,8,-574
"2053","HKE",14.29,36.59,8,-574
"2054","ARA",14.3,36.59,300,-498
"2055","ARS",14.3,36.59,710,-498
"2056","MUT",14.3,36.59,25,-498
"2057","ARS",14.32,36.59,50,-412
"2058","HKE",14.36,36.59,18,-196
"2059","MUT",14.36,36.59,15,-196
"2060","HKE",14.42,36.59,65,-172
"2061","MUT",14.42,36.59,15,-172
"2062","HKE",14.51,36.59,30,-134
"2063","MUT",14.51,36.59,5,-134
"2064","DPS",14.8,36.59,20,-100
"2065","HKE",14.81,36.59,8,-95
"2066","MUT",14.81,36.59,8,-95
"2067","DPS",14.85,36.59,132,-94
"2068","HKE",14.85,36.59,155,-94
"2069","MUT",14.85,36.59,130,-94
"2070","DPS",14.9,36.59,10,-86
"2071","HKE",14.9,36.59,25,-86
"2072","MUT",14.9,36.59,10,-86
"2073","DPS",14.91,36.59,45,-82
"2074","HKE",14.91,36.59,25,-82
"2075","MUT",14.91,36.59,15,-82
"2076","DPS",14.95,36.59,45,-76
"2077","HKE",14.95,36.59,15,-76
"2078","MUT",14.95,36.59,20,-76
"2079","DPS",14.97,36.59,25,-70
"2080","HKE",14.97,36.59,10,-70
"2081","MUT",14.97,36.59,5,-70
"2082","DPS",15,36.59,230,-53
"2083","HKE",15,36.59,90,-53
"2084","MUT",15,36.59,30,-53
"2085","MUT",15.05,36.59,30,-53
"2092","DPS",15.12,36.59,430,-62
"2093","HKE",15.12,36.59,80,-62
"2094","MUT",15.12,36.59,45,-62
"2095","DPS",15.14,36.59,320,-66
"2096","HKE",15.14,36.59,65,-66
"2097","MUT",15.14,36.59,35,-66
"2098","HKE",15.15,36.59,90,-69
"2099","DPS",15.17,36.59,12,-75
"2100","HKE",15.17,36.59,10,-75
"2101","MUT",15.17,36.59,35,-75
"2102","HKE",15.19,36.59,9,-77
"2103","MUT",15.19,36.59,120,-77
"2104","HKE",15.2,36.59,1,-79
"2105","MUT",15.2,36.59,160,-79
"2106","ARS",15.22,36.59,5,-78
"2107","HKE",15.22,36.59,13,-78
"2108","MUT",15.22,36.59,90,-78
"2109","HKE",15.24,36.59,65,-75
"2110","MUT",15.24,36.59,150,-75
"2111","HKE",15.25,36.59,48,-72
"2112","MUT",15.25,36.59,105,-72
"2113","HKE",15.27,36.59,72,-72
"2114","MUT",15.27,36.59,192,-72
"2115","HKE",15.29,36.59,6,-67
"2116","MUT",15.29,36.59,10,-67
"2119","ARS",13.3,36.6,40,-736
"2120","DPS",13.3,36.6,10,-736
"2121","ARA",13.41,36.6,2,-582
"2122","ARS",13.41,36.6,33,-582
"2123","DPS",13.41,36.6,13,-582
"2124","NEP",13.41,36.6,1,-582
"2125","ARS",13.42,36.6,20,-582
"2126","ARS",13.44,36.6,120,-562
"2127","ARS",13.46,36.6,108,-524
"2128","DPS",13.46,36.6,92,-524
"2129","ARS",13.47,36.6,100,-524
"2130","ARA",13.49,36.6,16,-526
"2131","ARS",13.49,36.6,80,-526
"2132","DPS",13.49,36.6,40,-526
"2133","NEP",13.49,36.6,13,-526
"2134","ARS",13.51,36.6,421,-552
"2135","DPS",13.51,36.6,76,-552
"2136","NEP",13.51,36.6,40,-552
"2137","ARA",13.54,36.6,31,-557
"2138","ARS",13.54,36.6,124,-557
"2139","DPS",13.54,36.6,31,-557
"2140","NEP",13.54,36.6,3,-557
"2141","ARA",13.56,36.6,7,-580
"2142","ARS",13.56,36.6,74,-580
"2143","DPS",13.56,36.6,58,-580
"2144","NEP",13.56,36.6,17,-580
"2145","ARS",13.58,36.6,14,-602
"2146","DPS",13.58,36.6,28,-602
"2147","ARS",13.59,36.6,144,-602
"2148","DPS",13.59,36.6,12,-602
"2149","HKE",13.59,36.6,20,-602
"2150","NEP",13.59,36.6,28,-602
"2151","ARS",13.61,36.6,207,-637
"2152","DPS",13.61,36.6,56,-637
"2153","ARA",13.63,36.6,12,-631
"2154","ARS",13.63,36.6,218,-631
"2155","DPS",13.63,36.6,72,-631
"2156","NEP",13.63,36.6,36,-631
"2157","ARA",13.68,36.6,12,-638
"2158","ARS",13.68,36.6,36,-638
"2159","DPS",13.68,36.6,12,-638
"2160","ARS",13.75,36.6,96,-653
"2161","DPS",13.75,36.6,69,-653
"2162","ARA",13.83,36.6,100,-470
"2163","ARS",13.83,36.6,260,-470
"2164","DPS",13.83,36.6,130,-470
"2165","HKE",13.83,36.6,10,-470
"2166","NEP",13.83,36.6,60,-470
"2167","ARS",13.85,36.6,360,-506
"2168","DPS",13.85,36.6,180,-506
"2169","ARA",13.86,36.6,35,-547
"2170","ARS",13.86,36.6,62,-547
"2171","ARA",13.88,36.6,3,-582
"2172","ARS",13.88,36.6,147,-582
"2173","DPS",13.88,36.6,99,-582
"2174","NEP",13.88,36.6,4,-582
"2175","ARS",13.9,36.6,170,-609
"2176","DPS",13.9,36.6,174,-609
"2178","ARA",14.27,36.6,30,-662
"2179","ARS",14.27,36.6,390,-662
"2182","DPS",14.29,36.6,952,-563
"2183","HKE",14.29,36.6,322,-563
"2184","MUT",14.29,36.6,20,-563
"2185","NEP",14.29,36.6,46,-563
"2186","ARS",14.3,36.6,94,-472
"2187","DPS",14.3,36.6,5,-472
"2188","HKE",14.3,36.6,12,-472
"2189","MUT",14.3,36.6,55,-472
"2190","DPS",14.32,36.6,16,-383
"2191","HKE",14.32,36.6,30,-383
"2192","MUT",14.32,36.6,14,-383
"2193","HKE",14.34,36.6,10,-296
"2194","MUT",14.34,36.6,14,-296
"2195","HKE",14.36,36.6,32,-188
"2196","MUT",14.36,36.6,30,-188
"2197","ARA",14.78,36.6,300,-96
"2198","ARS",14.78,36.6,300,-96
"2199","HKE",14.8,36.6,40,-94
"2200","MUT",14.8,36.6,15,-94
"2201","DPS",14.85,36.6,15,-89
"2202","HKE",14.85,36.6,20,-89
"2203","HKE",14.86,36.6,15,-87
"2204","MUT",14.86,36.6,5,-87
"2205","DPS",14.88,36.6,130,-84
"2206","HKE",14.88,36.6,50,-84
"2207","MUT",14.88,36.6,33,-84
"2208","HKE",14.9,36.6,8,-81
"2209","DPS",14.93,36.6,16,-77
"2210","MUT",14.93,36.6,4,-77
"2211","DPS",14.95,36.6,65,-72
"2212","HKE",14.95,36.6,30,-72
"2213","MUT",14.95,36.6,30,-72
"2214","DPS",14.97,36.6,150,-63
"2215","HKE",14.97,36.6,140,-63
"2216","MUT",14.97,36.6,65,-63
"2217","DPS",14.98,36.6,195,-55
"2218","HKE",14.98,36.6,103,-55
"2219","MUT",14.98,36.6,85,-55
"2237","ARA",15.14,36.6,130,-56
"2238","ARS",15.14,36.6,150,-56
"2240","HKE",15.14,36.6,901,-56
"2241","MUT",15.14,36.6,33,-56
"2242","ARS",15.15,36.6,95,-69
"2244","HKE",15.15,36.6,439,-69
"2245","MUT",15.15,36.6,7,-69
"2246","ARS",15.17,36.6,500,-74
"2248","HKE",15.17,36.6,634,-74
"2249","MUT",15.17,36.6,25,-74
"2250","ARS",15.19,36.6,5,-75
"2252","HKE",15.19,36.6,363,-75
"2253","MUT",15.19,36.6,503,-75
"2254","HKE",15.2,36.6,55,-74
"2255","MUT",15.2,36.6,402,-74
"2256","HKE",15.22,36.6,29,-69
"2257","MUT",15.22,36.6,246,-69
"2258","MUT",15.24,36.6,15,-64
"2259","HKE",15.25,36.6,5,-65
"2260","MUT",15.25,36.6,25,-65
"2261","HKE",15.27,36.6,20,-65
"2262","MUT",15.27,36.6,110,-65
"2263","MUT",15.29,36.6,10,-62
"2264","ARA",13.22,36.61,7,-641
"2265","ARS",13.22,36.61,12,-641
"2266","DPS",13.22,36.61,26,-641
"2267","NEP",13.22,36.61,4,-641
"2268","ARS",13.46,36.61,15,-586
"2269","ARS",13.49,36.61,75,-590
"2270","DPS",13.49,36.61,50,-590
"2271","HKE",13.49,36.61,30,-590
"2272","ARS",13.54,36.61,600,-581
"2273","DPS",13.54,36.61,24,-581
"2274","ARS",13.56,36.61,30,-606
"2275","DPS",13.56,36.61,20,-606
"2276","ARS",13.58,36.61,60,-628
"2277","DPS",13.58,36.61,12,-628
"2278","ARA",13.63,36.61,30,-649
"2279","ARS",13.63,36.61,95,-649
"2280","DPS",13.63,36.61,43,-649
"2281","NEP",13.63,36.61,6,-649
"2282","ARS",13.76,36.61,108,-627
"2283","DPS",13.76,36.61,84,-627
"2284","ARS",13.85,36.61,25,-588
"2285","DPS",13.85,36.61,19,-588
"2286","NEP",13.85,36.61,22,-588
"2287","ARS",13.88,36.61,252,-663
"2288","DPS",13.88,36.61,192,-663
"2291","ARS",14.27,36.61,605,-673
"2292","DPS",14.27,36.61,141,-673
"2293","HKE",14.27,36.61,76,-673
"2294","HKE",14.3,36.61,10,-449
"2295","DPS",14.32,36.61,5,-361
"2296","HKE",14.32,36.61,28,-361
"2297","MUT",14.32,36.61,13,-361
"2298","DPS",14.34,36.61,4,-285
"2299","HKE",14.34,36.61,49,-285
"2300","MUT",14.34,36.61,34,-285
"2301","HKE",14.36,36.61,10,-184
"2302","MUT",14.36,36.61,5,-184
"2303","DPS",14.49,36.61,70,-116
"2304","DPS",14.66,36.61,50,-83
"2305","DPS",14.68,36.61,150,-85
"2306","HKE",14.68,36.61,4,-85
"2307","MUT",14.68,36.61,8,-85
"2308","DPS",14.71,36.61,110,-84
"2309","DPS",14.73,36.61,215,-87
"2310","HKE",14.73,36.61,170,-87
"2311","MUT",14.73,36.61,55,-87
"2312","DPS",14.75,36.61,50,-88
"2313","MUT",14.75,36.61,25,-88
"2314","MUT",14.78,36.61,25,-86
"2315","HKE",14.8,36.61,20,-84
"2316","MUT",14.8,36.61,40,-84
"2317","DPS",14.85,36.61,278,-81
"2318","HKE",14.85,36.61,18,-81
"2319","MUT",14.85,36.61,8,-81
"2320","DPS",14.86,36.61,2,-78
"2321","HKE",14.86,36.61,20,-78
"2322","MUT",14.86,36.61,10,-78
"2323","DPS",14.93,36.61,30,-66
"2324","HKE",14.93,36.61,10,-66
"2325","MUT",14.93,36.61,50,-66
"2326","DPS",14.95,36.61,70,-65
"2327","HKE",14.95,36.61,35,-65
"2328","MUT",14.95,36.61,30,-65
"2351","DPS",15.17,36.61,300,-67
"2352","HKE",15.17,36.61,70,-67
"2353","MUT",15.17,36.61,135,-67
"2354","DPS",15.19,36.61,50,-69
"2355","HKE",15.19,36.61,62,-69
"2356","MUT",15.19,36.61,230,-69
"2357","HKE",15.2,36.61,8,-67
"2358","MUT",15.2,36.61,90,-67
"2359","HKE",15.22,36.61,202,-63
"2360","MUT",15.22,36.61,435,-63
"2361","HKE",15.27,36.61,13,-58
"2362","MUT",15.27,36.61,115,-58
"2363","HKE",15.29,36.61,2,-56
"2364","MUT",15.29,36.61,5,-56
"2378","ARA",13.39,36.62,8,-484
"2379","ARS",13.39,36.62,67,-484
"2380","DPS",13.39,36.62,18,-484
"2381","NEP",13.39,36.62,1,-484
"2382","ARS",13.41,36.62,110,-578
"2383","ARS",13.42,36.62,51,-578
"2384","DPS",13.42,36.62,92,-578
"2385","NEP",13.42,36.62,62,-578
"2386","ARS",13.44,36.62,230,-582
"2387","DPS",13.44,36.62,39,-582
"2388","HKE",13.44,36.62,5,-582
"2389","NEP",13.44,36.62,16,-582
"2390","ARS",13.46,36.62,339,-586
"2391","DPS",13.46,36.62,42,-586
"2392","HKE",13.46,36.62,10,-586
"2393","NEP",13.46,36.62,12,-586
"2394","ARS",13.47,36.62,300,-586
"2395","DPS",13.47,36.62,108,-586
"2396","HKE",13.47,36.62,24,-586
"2397","NEP",13.47,36.62,32,-586
"2398","ARA",13.49,36.62,2,-590
"2399","ARS",13.49,36.62,312,-590
"2400","DPS",13.49,36.62,132,-590
"2401","ARS",13.51,36.62,66,-582
"2402","DPS",13.51,36.62,192,-582
"2403","NEP",13.51,36.62,8,-582
"2404","ARS",13.53,36.62,35,-581
"2405","DPS",13.54,36.62,15,-581
"2406","NEP",13.54,36.62,80,-581
"2407","ARA",13.56,36.62,36,-606
"2408","ARS",13.56,36.62,210,-606
"2409","DPS",13.56,36.62,80,-606
"2410","NEP",13.56,36.62,52,-606
"2411","ARS",13.58,36.62,152,-628
"2412","DPS",13.58,36.62,90,-628
"2413","NEP",13.58,36.62,18,-628
"2414","ARS",13.59,36.62,132,-628
"2415","DPS",13.59,36.62,12,-628
"2416","NEP",13.59,36.62,8,-628
"2417","ARS",13.61,36.62,60,-652
"2418","DPS",13.61,36.62,24,-652
"2419","NEP",13.61,36.62,16,-652
"2420","ARA",13.63,36.62,15,-649
"2421","ARS",13.63,36.62,220,-649
"2422","DPS",13.63,36.62,39,-649
"2423","HKE",13.63,36.62,10,-649
"2424","NEP",13.63,36.62,8,-649
"2425","ARS",13.64,36.62,50,-649
"2426","DPS",13.64,36.62,100,-649
"2427","HKE",13.64,36.62,45,-649
"2428","NEP",13.64,36.62,45,-649
"2429","ARA",13.68,36.62,12,-659
"2430","ARS",13.68,36.62,24,-659
"2431","DPS",13.68,36.62,24,-659
"2432","NEP",13.68,36.62,8,-659
"2433","ARS",13.71,36.62,108,-648
"2434","DPS",13.71,36.62,60,-648
"2435","ARS",13.83,36.62,60,-550
"2436","DPS",13.83,36.62,48,-550
"2437","DPS",13.85,36.62,35,-588
"2438","HKE",13.85,36.62,5,-588
"2439","ARS",13.86,36.62,120,-628
"2440","ARS",14.27,36.62,896,-673
"2441","DPS",14.27,36.62,168,-673
"2442","HKE",14.27,36.62,64,-673
"2443","ARS",14.29,36.62,825,-545
"2444","DPS",14.29,36.62,70,-545
"2445","HKE",14.29,36.62,53,-545
"2446","ARA",14.3,36.62,500,-449
"2448","MUT",14.3,36.62,30,-449
"2449","DPS",14.32,36.62,8,-361
"2450","HKE",14.32,36.62,19,-361
"2451","MUT",14.32,36.62,23,-361
"2452","DPS",14.34,36.62,9,-285
"2453","HKE",14.34,36.62,12,-285
"2454","MUT",14.34,36.62,20,-285
"2455","HKE",14.36,36.62,2,-184
"2456","MUT",14.36,36.62,10,-184
"2457","ARS",14.41,36.62,35,-165
"2458","DPS",14.41,36.62,30,-165
"2459","HKE",14.41,36.62,45,-165
"2460","ARS",14.42,36.62,60,-165
"2461","HKE",14.42,36.62,40,-165
"2462","MUT",14.42,36.62,5,-165
"2463","ARS",14.44,36.62,50,-152
"2464","DPS",14.44,36.62,30,-152
"2465","HKE",14.44,36.62,15,-152
"2466","DPS",14.75,36.62,60,-88
"2467","MUT",14.75,36.62,10,-88
"2468","DPS",14.76,36.62,50,-87
"2469","DPS",14.78,36.62,50,-86
"2470","MUT",14.83,36.62,25,-82
"2471","ARS",14.85,36.62,100,-81
"2472","MUT",14.85,36.62,25,-81
"2473","DPS",14.93,36.62,110,-66
"2474","HKE",14.93,36.62,80,-66
"2475","MUT",14.93,36.62,65,-66
"2476","DPS",14.95,36.62,270,-65
"2477","HKE",14.95,36.62,135,-65
"2478","MUT",14.95,36.62,119,-65
"2495","ARS",15.15,36.62,2,-66
"2496","DPS",15.15,36.62,410,-66
"2497","HKE",15.15,36.62,50,-66
"2498","MUT",15.15,36.62,115,-66
"2499","HKE",15.17,36.62,97,-67
"2500","MUT",15.17,36.62,324,-67
"2501","HKE",15.19,36.62,73,-69
"2502","MUT",15.19,36.62,643,-69
"2503","HKE",15.2,36.62,56,-67
"2504","MUT",15.2,36.62,326,-67
"2505","HKE",15.22,36.62,15,-63
"2506","MUT",15.22,36.62,85,-63
"2509","HKE",15.29,36.62,20,-56
"2510","MUT",15.29,36.62,90,-56
"2511","ARS",13.29,36.63,30,-307
"2512","ARS",13.36,36.63,36,-440
"2513","DPS",13.36,36.63,59,-440
"2514","NEP",13.36,36.63,8,-440
"2515","ARS",13.42,36.63,120,-600
"2516","DPS",13.42,36.63,36,-600
"2517","NEP",13.42,36.63,8,-600
"2518","ARA",13.44,36.63,16,-618
"2519","ARS",13.44,36.63,349,-618
"2520","DPS",13.44,36.63,57,-618
"2521","ARA",13.46,36.63,25,-621
"2522","ARS",13.46,36.63,226,-621
"2523","DPS",13.46,36.63,169,-621
"2524","HKE",13.46,36.63,15,-621
"2525","NEP",13.46,36.63,2,-621
"2526","ARA",13.47,36.63,22,-621
"2527","ARS",13.47,36.63,142,-621
"2528","DPS",13.47,36.63,30,-621
"2529","NEP",13.47,36.63,3,-621
"2530","ARS",13.49,36.63,179,-613
"2531","DPS",13.49,36.63,86,-613
"2532","NEP",13.49,36.63,33,-613
"2533","ARA",13.51,36.63,12,-594
"2534","ARS",13.51,36.63,654,-594
"2535","DPS",13.51,36.63,406,-594
"2536","NEP",13.51,36.63,80,-594
"2537","ARS",13.53,36.63,203,-595
"2538","DPS",13.53,36.63,66,-595
"2539","NEP",13.53,36.63,8,-595
"2540","ARA",13.54,36.63,12,-595
"2541","ARS",13.54,36.63,185,-595
"2542","ARS",13.56,36.63,138,-615
"2543","DPS",13.56,36.63,81,-615
"2544","ARS",13.58,36.63,238,-626
"2545","DPS",13.58,36.63,103,-626
"2546","NEP",13.58,36.63,2,-626
"2547","ARS",13.63,36.63,60,-616
"2548","NEP",13.63,36.63,10,-616
"2549","ARS",13.66,36.63,80,-599
"2550","DPS",13.66,36.63,40,-599
"2551","NEP",13.66,36.63,15,-599
"2555","ARS",14.27,36.63,73,-660
"2556","DPS",14.27,36.63,155,-660
"2557","HKE",14.27,36.63,21,-660
"2558","NEP",14.27,36.63,2,-660
"2559","ARS",14.3,36.63,15,-438
"2560","DPS",14.3,36.63,15,-438
"2561","HKE",14.3,36.63,20,-438
"2562","MUT",14.3,36.63,10,-438
"2563","HKE",14.32,36.63,10,-351
"2564","MUT",14.32,36.63,4,-351
"2565","DPS",14.34,36.63,16,-277
"2566","HKE",14.34,36.63,26,-277
"2567","MUT",14.34,36.63,35,-277
"2568","DPS",14.64,36.63,245,-78
"2569","DPS",14.68,36.63,88,-84
"2570","DPS",14.69,36.63,115,-84
"2571","HKE",14.69,36.63,50,-84
"2572","DPS",14.75,36.63,105,-82
"2573","HKE",14.75,36.63,15,-82
"2574","MUT",14.75,36.63,7,-82
"2575","DPS",14.76,36.63,50,-71
"2576","HKE",14.78,36.63,10,-68
"2577","MUT",14.78,36.63,20,-68
"2578","MUT",14.83,36.63,20,-65
"2579","DPS",14.85,36.63,20,-64
"2580","HKE",14.85,36.63,15,-64
"2581","MUT",14.85,36.63,5,-64
"2582","DPS",14.86,36.63,20,-62
"2583","HKE",14.86,36.63,20,-62
"2584","MUT",14.86,36.63,20,-62
"2585","DPS",14.88,36.63,80,-60
"2586","HKE",14.88,36.63,20,-60
"2587","MUT",14.88,36.63,10,-60
"2620","HKE",15.2,36.63,5,-55
"2621","MUT",15.2,36.63,25,-55
"2624","HKE",15.29,36.63,5,-52
"2625","MUT",15.29,36.63,20,-52
"2626","ARS",13.32,36.64,55,-347
"2627","DPS",13.32,36.64,92,-347
"2628","ARS",13.41,36.64,67,-600
"2629","DPS",13.41,36.64,22,-600
"2630","HKE",13.41,36.64,4,-600
"2631","NEP",13.41,36.64,11,-600
"2632","ARS",13.42,36.64,139,-600
"2633","DPS",13.42,36.64,50,-600
"2634","ARS",13.44,36.64,52,-618
"2635","ARS",13.46,36.64,125,-621
"2636","DPS",13.46,36.64,85,-621
"2637","ARA",13.51,36.64,17,-594
"2638","ARS",13.51,36.64,184,-594
"2639","DPS",13.51,36.64,118,-594
"2640","NEP",13.51,36.64,16,-594
"2641","ARA",13.53,36.64,17,-595
"2642","ARS",13.53,36.64,57,-595
"2643","DPS",13.53,36.64,17,-595
"2644","NEP",13.53,36.64,15,-595
"2645","ARS",13.54,36.64,154,-595
"2646","DPS",13.54,36.64,108,-595
"2647","NEP",13.54,36.64,10,-595
"2648","ARS",13.59,36.64,96,-626
"2649","DPS",13.59,36.64,72,-626
"2651","ARS",14.25,36.64,100,-761
"2652","DPS",14.25,36.64,60,-761
"2653","HKE",14.25,36.64,6,-761
"2654","ARS",14.27,36.64,360,-660
"2655","DPS",14.27,36.64,65,-660
"2656","HKE",14.27,36.64,42,-660
"2657","ARA",14.29,36.64,30,-543
"2658","ARS",14.29,36.64,410,-543
"2659","DPS",14.29,36.64,20,-543
"2660","HKE",14.29,36.64,8,-543
"2661","DPS",14.32,36.64,48,-351
"2662","HKE",14.32,36.64,16,-351
"2663","MUT",14.32,36.64,4,-351
"2664","DPS",14.34,36.64,4,-277
"2665","HKE",14.34,36.64,5,-277
"2666","MUT",14.34,36.64,5,-277
"2667","DPS",14.64,36.64,125,-78
"2668","DPS",14.66,36.64,55,-82
"2669","HKE",14.66,36.64,25,-82
"2670","MUT",14.66,36.64,10,-82
"2671","DPS",14.69,36.64,50,-84
"2672","DPS",14.75,36.64,86,-82
"2673","HKE",14.75,36.64,70,-82
"2674","MUT",14.75,36.64,10,-82
"2675","DPS",14.78,36.64,24,-68
"2676","DPS",14.86,36.64,80,-62
"2677","HKE",14.86,36.64,95,-62
"2678","MUT",14.86,36.64,306,-62
